84.0,33.07455870620586,-111.97497413133063
85.0,33.074630234935185,-111.97497384904607
86.0,33.074775092832915,-111.97497373287045
87.0,33.074919047156115,-111.97497382099833
88.0,33.07506218893205,-111.97497400730197
89.0,33.07520677625109,-111.97497388815982
90.0,33.07535100448376,-111.97497355079615
91.0,33.07549522684967,-111.97497396330559
92.0,33.0756391786435,-111.97497437283774
93.0,33.07578313964815,-111.9749736040094
94.0,33.07592718078734,-111.97497412167405
95.0,33.076071501706146,-111.97497346395953
96.0,33.076215904434704,-111.9749738784928
97.0,33.076359764347146,-111.97497450131398
98.0,33.076431836706625,-111.97497390365633
99.0,33.07643179225987,-111.97487576806833
100.0,33.07635999716872,-111.97487551179012
101.0,33.076215678766744,-111.97487584827978
102.0,33.07607154660364,-111.97487543689122
103.0,33.07592696432686,-111.97487491341144
104.0,33.075783095187816,-111.97487546914178
105.0,33.075639233583544,-111.97487506075876
106.0,33.07549509721944,-111.9748751850188
107.0,33.07535087066245,-111.97487530828975
108.0,33.07520664745237,-111.9748750030718
109.0,33.075062420051275,-111.97487523347841
110.0,33.074919007703436,-111.97487504435037
111.0,33.07477505086456,-111.97487527775283
112.0,33.074630277554704,-111.97486457467039
113.0,33.07455866172075,-111.9748759978227
